open,high,low,close,volume,buy_volume,sell_volume,bar_idx
25823.5,25824.25,25817.0,25822.0,174.0,69.0,105.0,275
25822.25,25824.25,25819.5,25822.5,89.0,46.84210526315789,42.15789473684211,276
25822.25,25822.25,25814.25,25816.5,140.0,19.6875,120.3125,277
25817.0,25818.75,25811.25,25816.25,182.0,81.9,100.1,278
25816.25,25822.75,25800.5,25803.25,855.0,177.7247191011236,677.2752808988764,279
25803.75,25809.0,25793.5,25800.0,479.0,181.55645161290323,297.44354838709677,280
25799.75,25802.25,25791.25,25794.25,330.0,82.5,247.5,281
25794.75,25795.0,25785.5,25788.25,350.0,55.26315789473684,294.7368421052632,282
25788.5,25803.25,25785.25,25801.25,302.0,257.95833333333337,44.04166666666663,283
25802.0,25811.0,25801.0,25811.0,282.0,267.9,14.100000000000023,284
25811.0,25812.5,25806.75,25812.0,202.0,118.56521739130433,83.43478260869567,285
25809.5,25810.5,25804.75,25807.0,159.0,44.934782608695656,114.06521739130434,286
25806.5,25806.5,25798.75,25800.25,206.0,19.935483870967747,186.06451612903226,287
25800.5,25804.75,25799.25,25803.75,123.0,97.84090909090908,25.15909090909092,288
25803.5,25803.75,25799.0,25802.0,92.0,31.473684210526315,60.526315789473685,289
25800.0,25806.75,25799.0,25800.0,181.0,90.5,90.5,290
25800.5,25803.5,25781.5,25786.25,605.0,106.5625,498.4375,291
25785.75,25791.25,25779.5,25784.75,463.0,211.79787234042553,251.20212765957447,292
25784.5,25788.0,25778.0,25782.0,310.0,116.25,193.75,293
25781.5,25795.0,25781.5,25784.75,307.0,190.4537037037037,116.5462962962963,294
25784.5,25789.0,25782.5,25785.75,218.0,129.96153846153845,88.03846153846155,295
25786.0,25786.25,25774.0,25777.5,440.0,67.34693877551021,372.65306122448976,296
25776.75,25783.5,25770.25,25774.25,342.0,138.73584905660377,203.26415094339623,297
25775.25,25775.25,25750.25,25756.5,745.0,93.125,651.875,298
25758.0,25760.75,25749.25,25757.0,419.0,191.2826086956522,227.7173913043478,299
25756.25,25757.5,25736.25,25737.75,894.0,57.8470588235294,836.1529411764706,300
25738.75,25744.5,25734.25,25737.75,415.0,187.2560975609756,227.7439024390244,301
25737.5,25744.0,25732.0,25738.75,537.0,296.46875,240.53125,302
25739.0,25761.0,25738.75,25753.5,894.0,738.3033707865169,155.6966292134831,303
25753.5,25756.5,25749.0,25751.5,422.0,154.73333333333335,267.26666666666665,304
25751.75,25763.75,25750.0,25760.5,415.0,339.5454545454545,75.4545454545455,305
25760.25,25767.5,25759.0,25764.5,506.0,379.5,126.5,306
25765.0,25766.0,25757.75,25762.0,215.0,68.4090909090909,146.5909090909091,307
25763.25,25770.5,25760.75,25768.5,200.0,153.84615384615384,46.15384615384616,308
25768.25,25768.5,25754.0,25756.0,376.0,29.172413793103445,346.82758620689657,309
25756.5,25757.0,25744.0,25752.25,421.0,141.68269230769232,279.3173076923077,310
25752.0,25754.0,25744.5,25746.0,233.0,42.92105263157895,190.07894736842104,311
